search_date, departure_date, departure_time, arrival_date, arrival_time, price, flight_number, flight_duration, departure_airport, departure_aircode, arrival_airport, arrival_aircode, flight_key, seats_available
2023-03-03,2023-07-14,16:15,18:40,127.33,FR 6456,02:25,CRL,Brussels (Charleroi),IBZ,Ibiza,FR~6456~ ~~CRL~07/14/2023 16:15~IBZ~07/14/2023 18:40~~,-1
2023-03-03,2023-07-16,07:30,09:55,198.1,FR 6456,02:25,CRL,Brussels (Charleroi),IBZ,Ibiza,FR~6456~ ~~CRL~07/16/2023 07:30~IBZ~07/16/2023 09:55~~,-1
2023-03-03,2023-07-18,09:25,11:50,139.77,FR 6456,02:25,CRL,Brussels (Charleroi),IBZ,Ibiza,FR~6456~ ~~CRL~07/18/2023 09:25~IBZ~07/18/2023 11:50~~,-1
2023-03-03,2023-07-20,10:20,12:45,99.99,FR 6456,02:25,CRL,Brussels (Charleroi),IBZ,Ibiza,FR~6456~ ~~CRL~07/20/2023 10:20~IBZ~07/20/2023 12:45~~,-1
2023-03-03,2023-07-21,16:15,18:40,74.99,FR 6456,02:25,CRL,Brussels (Charleroi),IBZ,Ibiza,FR~6456~ ~~CRL~07/21/2023 16:15~IBZ~07/21/2023 18:40~~,-1
2023-03-03,2023-07-23,07:30,09:55,115.99,FR 6456,02:25,CRL,Brussels (Charleroi),IBZ,Ibiza,FR~6456~ ~~CRL~07/23/2023 07:30~IBZ~07/23/2023 09:55~~,-1
2023-03-03,2023-07-25,09:25,11:50,172.8,FR 6456,02:25,CRL,Brussels (Charleroi),IBZ,Ibiza,FR~6456~ ~~CRL~07/25/2023 09:25~IBZ~07/25/2023 11:50~~,-1
2023-03-03,2023-07-27,10:20,12:45,89.92,FR 6456,02:25,CRL,Brussels (Charleroi),IBZ,Ibiza,FR~6456~ ~~CRL~07/27/2023 10:20~IBZ~07/27/2023 12:45~~,5
2023-03-03,2023-07-28,16:15,18:40,59.04,FR 6456,02:25,CRL,Brussels (Charleroi),IBZ,Ibiza,FR~6456~ ~~CRL~07/28/2023 16:15~IBZ~07/28/2023 18:40~~,-1
2023-03-03,2023-07-30,07:30,09:55,99.99,FR 6456,02:25,CRL,Brussels (Charleroi),IBZ,Ibiza,FR~6456~ ~~CRL~07/30/2023 07:30~IBZ~07/30/2023 09:55~~,-1
2023-03-03,2023-08-01,09:25,11:50,69.1,FR 6456,02:25,CRL,Brussels (Charleroi),IBZ,Ibiza,FR~6456~ ~~CRL~08/01/2023 09:25~IBZ~08/01/2023 11:50~~,3
2023-03-03,2023-08-03,10:20,12:45,99.99,FR 6456,02:25,CRL,Brussels (Charleroi),IBZ,Ibiza,FR~6456~ ~~CRL~08/03/2023 10:20~IBZ~08/03/2023 12:45~~,-1
2023-03-03,2023-08-04,16:15,18:40,55.17,FR 6456,02:25,CRL,Brussels (Charleroi),IBZ,Ibiza,FR~6456~ ~~CRL~08/04/2023 16:15~IBZ~08/04/2023 18:40~~,4
2023-03-03,2023-08-06,07:30,09:55,64.99,FR 6456,02:25,CRL,Brussels (Charleroi),IBZ,Ibiza,FR~6456~ ~~CRL~08/06/2023 07:30~IBZ~08/06/2023 09:55~~,-1
2023-03-03,2023-08-08,09:25,11:50,99.99,FR 6456,02:25,CRL,Brussels (Charleroi),IBZ,Ibiza,FR~6456~ ~~CRL~08/08/2023 09:25~IBZ~08/08/2023 11:50~~,-1
2023-03-03,2023-08-10,10:20,12:45,79.4,FR 6456,02:25,CRL,Brussels (Charleroi),IBZ,Ibiza,FR~6456~ ~~CRL~08/10/2023 10:20~IBZ~08/10/2023 12:45~~,-1
2023-03-03,2023-08-11,16:15,18:40,47.99,FR 6456,02:25,CRL,Brussels (Charleroi),IBZ,Ibiza,FR~6456~ ~~CRL~08/11/2023 16:15~IBZ~08/11/2023 18:40~~,-1
2023-03-03,2023-08-13,07:30,09:55,99.99,FR 6456,02:25,CRL,Brussels (Charleroi),IBZ,Ibiza,FR~6456~ ~~CRL~08/13/2023 07:30~IBZ~08/13/2023 09:55~~,3
2023-03-03,2023-08-15,09:25,11:50,74.99,FR 6456,02:25,CRL,Brussels (Charleroi),IBZ,Ibiza,FR~6456~ ~~CRL~08/15/2023 09:25~IBZ~08/15/2023 11:50~~,-1
2023-03-03,2023-08-17,10:20,12:45,55.17,FR 6456,02:25,CRL,Brussels (Charleroi),IBZ,Ibiza,FR~6456~ ~~CRL~08/17/2023 10:20~IBZ~08/17/2023 12:45~~,-1
2023-03-03,2023-08-18,16:15,18:40,35.99,FR 6456,02:25,CRL,Brussels (Charleroi),IBZ,Ibiza,FR~6456~ ~~CRL~08/18/2023 16:15~IBZ~08/18/2023 18:40~~,-1
2023-03-03,2023-08-20,07:30,09:55,64.99,FR 6456,02:25,CRL,Brussels (Charleroi),IBZ,Ibiza,FR~6456~ ~~CRL~08/20/2023 07:30~IBZ~08/20/2023 09:55~~,-1
2023-03-03,2023-08-22,09:25,11:50,35.99,FR 6456,02:25,CRL,Brussels (Charleroi),IBZ,Ibiza,FR~6456~ ~~CRL~08/22/2023 09:25~IBZ~08/22/2023 11:50~~,-1
2023-03-03,2023-08-24,10:20,12:45,75.95,FR 6456,02:25,CRL,Brussels (Charleroi),IBZ,Ibiza,FR~6456~ ~~CRL~08/24/2023 10:20~IBZ~08/24/2023 12:45~~,2
2023-03-03,2023-08-25,16:15,18:40,51.2,FR 6456,02:25,CRL,Brussels (Charleroi),IBZ,Ibiza,FR~6456~ ~~CRL~08/25/2023 16:15~IBZ~08/25/2023 18:40~~,-1
2023-03-03,2023-08-27,07:30,09:55,55.99,FR 6456,02:25,CRL,Brussels (Charleroi),IBZ,Ibiza,FR~6456~ ~~CRL~08/27/2023 07:30~IBZ~08/27/2023 09:55~~,1
2023-03-03,2023-08-29,09:25,11:50,26.99,FR 6456,02:25,CRL,Brussels (Charleroi),IBZ,Ibiza,FR~6456~ ~~CRL~08/29/2023 09:25~IBZ~08/29/2023 11:50~~,-1
2023-03-03,2023-08-31,10:20,12:45,35.99,FR 6456,02:25,CRL,Brussels (Charleroi),IBZ,Ibiza,FR~6456~ ~~CRL~08/31/2023 10:20~IBZ~08/31/2023 12:45~~,-1
2023-03-03,2023-09-01,16:15,18:40,64.99,FR 6456,02:25,CRL,Brussels (Charleroi),IBZ,Ibiza,FR~6456~ ~~CRL~09/01/2023 16:15~IBZ~09/01/2023 18:40~~,-1
2023-03-03,2023-09-03,07:30,09:55,74.99,FR 6456,02:25,CRL,Brussels (Charleroi),IBZ,Ibiza,FR~6456~ ~~CRL~09/03/2023 07:30~IBZ~09/03/2023 09:55~~,1
2023-03-03,2023-09-05,09:25,11:50,95.41,FR 6456,02:25,CRL,Brussels (Charleroi),IBZ,Ibiza,FR~6456~ ~~CRL~09/05/2023 09:25~IBZ~09/05/2023 11:50~~,5
2023-03-03,2023-09-07,10:20,12:45,115.99,FR 6456,02:25,CRL,Brussels (Charleroi),IBZ,Ibiza,FR~6456~ ~~CRL~09/07/2023 10:20~IBZ~09/07/2023 12:45~~,-1
2023-03-03,2023-09-08,16:15,18:40,73.9,FR 6456,02:25,CRL,Brussels (Charleroi),IBZ,Ibiza,FR~6456~ ~~CRL~09/08/2023 16:15~IBZ~09/08/2023 18:40~~,1
2023-03-03,2023-09-10,07:30,09:55,95.41,FR 6456,02:25,CRL,Brussels (Charleroi),IBZ,Ibiza,FR~6456~ ~~CRL~09/10/2023 07:30~IBZ~09/10/2023 09:55~~,1
2023-03-03,2023-09-12,09:25,11:50,83.08,FR 6456,02:25,CRL,Brussels (Charleroi),IBZ,Ibiza,FR~6456~ ~~CRL~09/12/2023 09:25~IBZ~09/12/2023 11:50~~,4
2023-03-03,2023-09-14,10:20,12:45,99.99,FR 6456,02:25,CRL,Brussels (Charleroi),IBZ,Ibiza,FR~6456~ ~~CRL~09/14/2023 10:20~IBZ~09/14/2023 12:45~~,2
2023-03-03,2023-09-15,16:15,18:40,111.5,FR 6456,02:25,CRL,Brussels (Charleroi),IBZ,Ibiza,FR~6456~ ~~CRL~09/15/2023 16:15~IBZ~09/15/2023 18:40~~,-1
2023-03-03,2023-09-17,07:30,09:55,95.41,FR 6456,02:25,CRL,Brussels (Charleroi),IBZ,Ibiza,FR~6456~ ~~CRL~09/17/2023 07:30~IBZ~09/17/2023 09:55~~,3
2023-03-03,2023-09-19,09:25,11:50,83.81,FR 6456,02:25,CRL,Brussels (Charleroi),IBZ,Ibiza,FR~6456~ ~~CRL~09/19/2023 09:25~IBZ~09/19/2023 11:50~~,1
2023-03-03,2023-09-21,10:20,12:45,128.36,FR 6456,02:25,CRL,Brussels (Charleroi),IBZ,Ibiza,FR~6456~ ~~CRL~09/21/2023 10:20~IBZ~09/21/2023 12:45~~,-1
